"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","mpdci",,,,"User:","root"
"Cmdline:","dstat -c -C 0,1,2,3,4,5,6,7,total -m --output 2_simult_shift20_j8.csv 1",,,,"Date:","17 May 2016 20:55:20 UTC"

"cpu0 usage",,,,,,"cpu1 usage",,,,,,"cpu2 usage",,,,,,"cpu3 usage",,,,,,"cpu4 usage",,,,,,"cpu5 usage",,,,,,"cpu6 usage",,,,,,"cpu7 usage",,,,,,"total cpu usage",,,,,,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","used","buff","cach","free"
4.304,0.596,94.648,0.430,0.000,0.023,4.025,0.548,95.054,0.364,0.000,0.009,3.894,0.511,95.273,0.314,0.000,0.008,3.837,0.488,95.356,0.316,0.000,0.003,3.810,0.557,95.228,0.399,0.000,0.005,3.757,0.481,95.434,0.324,0.0,0.004,3.702,0.463,95.533,0.301,0.0,0.001,3.768,0.472,95.459,0.297,0.000,0.005,3.887,0.515,95.248,0.343,0.000,0.007,4664676352.0,267866112.0,19182723072.0,5387948032.0
75.248,1.980,22.772,0.0,0.0,0.0,1.010,1.010,97.980,0.0,0.0,0.0,42.0,1.0,57.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,3.061,5.102,91.837,0.0,0.0,0.0,1.010,1.010,97.980,0.0,0.0,0.0,20.792,3.960,75.248,0.0,0.0,0.0,71.717,6.061,22.222,0.0,0.0,0.0,26.918,2.516,70.566,0.0,0.0,0.0,4695224320.0,267866112.0,19259322368.0,5280800768.0
7.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,7.0,2.0,91.0,0.0,0.0,0.0,10.309,4.124,77.320,8.247,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,11.0,1.0,60.0,28.0,0.0,0.0,0.0,1.010,98.990,0.0,0.0,0.0,35.294,9.804,54.902,0.0,0.0,0.0,9.034,2.384,83.940,4.642,0.0,0.0,4694269952.0,267870208.0,19309649920.0,5231423488.0
32.323,1.010,66.667,0.0,0.0,0.0,1.0,1.0,98.0,0.0,0.0,0.0,0.0,1.010,98.990,0.0,0.0,0.0,0.980,1.961,93.137,3.922,0.0,0.0,10.0,26.0,54.0,9.0,0.0,1.0,0.0,1.0,52.0,47.0,0.0,0.0,5.0,6.0,85.0,4.0,0.0,0.0,1.010,0.0,96.970,2.020,0.0,0.0,6.391,4.511,80.702,8.271,0.0,0.125,4702769152.0,269815808.0,19467264000.0,5063364608.0
6.931,4.950,85.149,2.970,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,48.485,26.263,20.202,5.051,0.0,0.0,1.031,4.124,94.845,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,1.0,2.0,97.0,0.0,0.0,0.0,7.277,5.144,86.575,1.004,0.0,0.0,4707381248.0,290332672.0,19469783040.0,5035716608.0
8.081,3.030,88.889,0.0,0.0,0.0,42.574,4.950,50.495,1.980,0.0,0.0,0.0,6.0,94.0,0.0,0.0,0.0,45.918,17.347,27.551,9.184,0.0,0.0,0.0,2.041,97.959,0.0,0.0,0.0,2.020,0.0,97.980,0.0,0.0,0.0,1.020,2.041,96.939,0.0,0.0,0.0,0.0,0.990,99.010,0.0,0.0,0.0,12.469,4.408,81.864,1.259,0.0,0.0,4738666496.0,317173760.0,19469783040.0,4977590272.0
1.010,0.0,98.990,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,2.0,97.0,0.0,0.0,0.0,51.515,21.212,24.242,3.030,0.0,0.0,14.141,10.101,73.737,2.020,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,8.302,4.151,86.792,0.755,0.0,0.0,4777820160.0,330235904.0,19469787136.0,4925370368.0
41.414,0.0,58.586,0.0,0.0,0.0,28.283,8.081,61.616,2.020,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.062,7.216,88.660,2.062,0.0,0.0,41.584,12.871,41.584,3.960,0.0,0.0,1.0,1.0,98.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.990,99.010,0.0,0.0,0.0,14.465,3.648,80.881,1.006,0.0,0.0,4817444864.0,346390528.0,19469787136.0,4869591040.0
1.0,0.0,60.0,38.0,0.0,1.0,24.242,15.152,19.192,41.414,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4.040,95.960,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.990,60.396,38.614,0.0,0.0,14.0,4.0,81.0,1.0,0.0,0.0,0.0,0.0,61.616,38.384,0.0,0.0,5.131,3.004,72.215,19.524,0.0,0.125,4845703168.0,360755200.0,19469971456.0,4826783744.0
3.922,1.961,53.922,40.196,0.0,0.0,39.796,2.041,0.0,58.163,0.0,0.0,0.0,2.0,50.0,48.0,0.0,0.0,0.0,5.0,95.0,0.0,0.0,0.0,0.0,6.0,45.0,49.0,0.0,0.0,0.0,8.081,11.111,80.808,0.0,0.0,0.0,5.0,95.0,0.0,0.0,0.0,0.0,1.980,0.0,98.020,0.0,0.0,5.388,3.885,43.734,46.992,0.0,0.0,4850176000.0,360951808.0,19600220160.0,4691865600.0
0.0,0.0,100.0,0.0,0.0,0.0,6.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.878,0.125,37.265,61.731,0.0,0.0,4849238016.0,360951808.0,19600220160.0,4692803584.0
36.0,0.0,64.0,0.0,0.0,0.0,0.0,1.0,51.0,48.0,0.0,0.0,5.051,0.0,52.525,42.424,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.041,48.980,48.980,0.0,0.0,33.0,16.0,0.0,51.0,0.0,0.0,2.0,1.0,97.0,0.0,0.0,0.0,1.0,1.0,52.0,46.0,0.0,0.0,9.500,2.750,58.250,29.500,0.0,0.0,4870807552.0,366514176.0,19599953920.0,4665937920.0
