"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","mpdci",,,,"User:","root"
"Cmdline:","dstat -c -C 0,1,2,3,4,5,6,7,total -m --output 2_simult_j4.csv 1",,,,"Date:","17 May 2016 13:19:55 UTC"

"cpu0 usage",,,,,,"cpu1 usage",,,,,,"cpu2 usage",,,,,,"cpu3 usage",,,,,,"cpu4 usage",,,,,,"cpu5 usage",,,,,,"cpu6 usage",,,,,,"cpu7 usage",,,,,,"total cpu usage",,,,,,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","used","buff","cach","free"
3.654,0.478,95.555,0.292,0.000,0.021,3.398,0.445,95.917,0.233,0.000,0.008,3.295,0.411,96.093,0.194,0.000,0.007,3.250,0.392,96.145,0.210,0.000,0.003,3.228,0.437,96.062,0.268,0.000,0.004,3.170,0.387,96.233,0.207,0.0,0.003,3.140,0.369,96.298,0.192,0.0,0.001,3.176,0.382,96.246,0.193,0.000,0.004,3.289,0.413,96.069,0.224,0.000,0.006,3902672896.0,275247104.0,23197745152.0,2127548416.0
10.101,10.101,72.727,6.061,0.0,1.010,6.316,3.158,90.526,0.0,0.0,0.0,42.857,1.020,56.122,0.0,0.0,0.0,3.0,2.0,91.0,4.0,0.0,0.0,2.0,3.0,89.0,6.0,0.0,0.0,7.143,7.143,85.714,0.0,0.0,0.0,6.931,2.970,64.356,25.743,0.0,0.0,4.040,12.121,82.828,1.010,0.0,0.0,10.367,5.310,78.887,5.310,0.0,0.126,3912757248.0,276742144.0,23366692864.0,1947021312.0
2.913,2.913,93.204,0.0,0.0,0.971,0.0,3.030,96.970,0.0,0.0,0.0,46.939,7.143,43.878,2.041,0.0,0.0,17.172,7.071,70.707,5.051,0.0,0.0,1.0,7.0,92.0,0.0,0.0,0.0,27.273,15.152,55.556,2.020,0.0,0.0,2.062,2.062,95.876,0.0,0.0,0.0,1.0,2.0,97.0,0.0,0.0,0.0,12.137,5.563,80.910,1.264,0.0,0.126,3944316928.0,298299392.0,23378714624.0,1881882624.0
3.030,0.0,95.960,0.0,0.0,1.010,25.0,1.0,74.0,0.0,0.0,0.0,14.0,7.0,77.0,2.0,0.0,0.0,2.970,0.990,96.040,0.0,0.0,0.0,0.0,6.122,93.878,0.0,0.0,0.0,20.0,6.0,71.0,3.0,0.0,0.0,0.0,2.020,97.980,0.0,0.0,0.0,31.959,12.371,51.546,4.124,0.0,0.0,12.075,4.528,82.264,1.006,0.0,0.126,3976368128.0,320929792.0,23392276480.0,1813639168.0
0.0,0.0,100.0,0.0,0.0,0.0,1.0,1.0,98.0,0.0,0.0,0.0,21.212,7.071,70.707,1.010,0.0,0.0,1.0,2.0,97.0,0.0,0.0,0.0,0.0,2.020,97.980,0.0,0.0,0.0,20.833,8.333,69.792,1.042,0.0,0.0,7.143,4.082,87.755,1.020,0.0,0.0,22.449,8.163,68.367,1.020,0.0,0.0,9.102,4.298,85.967,0.632,0.0,0.0,4009914368.0,331239424.0,23411875840.0,1750183936.0
3.0,3.0,94.0,0.0,0.0,0.0,1.020,3.061,95.918,0.0,0.0,0.0,29.592,10.204,56.122,4.082,0.0,0.0,29.293,4.040,66.667,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.020,97.980,0.0,0.0,0.0,30.392,15.686,49.020,4.902,0.0,0.0,1.010,2.020,96.970,0.0,0.0,0.0,11.839,4.912,82.116,1.134,0.0,0.0,4061712384.0,344449024.0,23426469888.0,1670582272.0
2.020,3.030,81.818,13.131,0.0,0.0,0.990,1.980,65.347,31.683,0.0,0.0,48.0,16.0,28.0,8.0,0.0,0.0,10.204,6.122,72.449,11.224,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,7.292,4.167,88.542,0.0,0.0,0.0,4.124,3.093,64.948,27.835,0.0,0.0,0.0,0.0,98.990,1.010,0.0,0.0,9.114,4.430,74.684,11.772,0.0,0.0,4086599680.0,353243136.0,23520047104.0,1543323648.0
3.061,4.082,36.735,56.122,0.0,0.0,1.042,3.125,48.958,46.875,0.0,0.0,2.041,1.020,96.939,0.0,0.0,0.0,28.0,1.0,71.0,0.0,0.0,0.0,1.010,4.040,83.838,11.111,0.0,0.0,30.303,3.030,66.667,0.0,0.0,0.0,12.121,4.040,44.444,39.394,0.0,0.0,36.364,16.162,4.040,43.434,0.0,0.0,14.159,4.804,56.637,24.399,0.0,0.0,4120305664.0,360411136.0,23574548480.0,1447948288.0
14.0,6.0,79.0,1.0,0.0,0.0,1.020,2.041,96.939,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,12.0,0.0,88.0,0.0,0.0,0.0,17.347,12.245,68.367,2.041,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,36.634,12.871,47.525,2.970,0.0,0.0,10.340,4.161,84.741,0.757,0.0,0.0,4158308352.0,375439360.0,23587377152.0,1382088704.0
32.673,1.980,64.356,0.0,0.0,0.990,2.020,2.020,95.960,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.960,2.970,92.079,0.990,0.0,0.0,29.0,5.0,65.0,1.0,0.0,0.0,1.980,3.960,93.069,0.990,0.0,0.0,13.402,11.340,74.227,0.0,0.0,1.031,22.222,9.091,68.687,0.0,0.0,0.0,13.300,4.266,81.932,0.251,0.0,0.251,4213125120.0,386015232.0,23604809728.0,1299263488.0
