"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","mpdci",,,,"User:","root"
"Cmdline:","dstat -c -C 0,1,2,3,4,5,6,7,total -m --output 4_simult_shift20_j8.csv 1",,,,"Date:","17 May 2016 20:36:46 UTC"

"cpu0 usage",,,,,,"cpu1 usage",,,,,,"cpu2 usage",,,,,,"cpu3 usage",,,,,,"cpu4 usage",,,,,,"cpu5 usage",,,,,,"cpu6 usage",,,,,,"cpu7 usage",,,,,,"total cpu usage",,,,,,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","used","buff","cach","free"
4.265,0.587,94.710,0.417,0.000,0.022,3.992,0.539,95.108,0.352,0.000,0.009,3.861,0.504,95.323,0.305,0.000,0.008,3.801,0.482,95.408,0.307,0.000,0.003,3.777,0.549,95.279,0.390,0.000,0.005,3.723,0.475,95.484,0.314,0.0,0.004,3.671,0.457,95.578,0.292,0.0,0.001,3.735,0.465,95.508,0.287,0.000,0.005,3.853,0.507,95.300,0.333,0.000,0.007,4929933312.0,265744384.0,15021580288.0,9285955584.0
36.0,7.0,57.0,0.0,0.0,0.0,2.020,3.030,94.949,0.0,0.0,0.0,72.727,1.010,26.263,0.0,0.0,0.0,27.451,10.784,61.765,0.0,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,63.0,5.0,32.0,0.0,0.0,0.0,6.061,0.0,93.939,0.0,0.0,0.0,4.0,9.0,87.0,0.0,0.0,0.0,26.566,4.511,68.922,0.0,0.0,0.0,4964089856.0,265744384.0,15075385344.0,9197993984.0
24.242,5.051,66.667,4.040,0.0,0.0,16.832,4.950,78.218,0.0,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,47.959,8.163,43.878,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,19.802,0.990,79.208,0.0,0.0,0.0,3.960,3.960,92.079,0.0,0.0,0.0,0.0,1.010,98.990,0.0,0.0,0.0,14.250,3.125,82.0,0.625,0.0,0.0,4975706112.0,265744384.0,15150071808.0,9111691264.0
3.030,4.040,70.707,22.222,0.0,0.0,7.071,6.061,86.869,0.0,0.0,0.0,34.653,0.990,64.356,0.0,0.0,0.0,34.0,6.0,56.0,4.0,0.0,0.0,1.020,2.041,84.694,12.245,0.0,0.0,0.0,3.061,96.939,0.0,0.0,0.0,2.041,2.041,95.918,0.0,0.0,0.0,1.0,14.0,85.0,0.0,0.0,0.0,10.480,4.798,80.051,4.672,0.0,0.0,4974055424.0,267022336.0,15288938496.0,8973197312.0
0.990,1.980,97.030,0.0,0.0,0.0,2.041,1.020,96.939,0.0,0.0,0.0,2.020,3.030,94.949,0.0,0.0,0.0,2.0,4.0,94.0,0.0,0.0,0.0,3.061,12.245,84.694,0.0,0.0,0.0,40.594,28.713,19.802,10.891,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,6.533,6.407,85.678,1.382,0.0,0.0,4990574592.0,294150144.0,15340867584.0,8877621248.0
1.0,1.0,98.0,0.0,0.0,0.0,48.515,0.990,50.495,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,35.0,13.0,48.0,4.0,0.0,0.0,0.0,3.061,96.939,0.0,0.0,0.0,2.0,2.0,96.0,0.0,0.0,0.0,5.882,1.961,91.176,0.980,0.0,0.0,22.772,12.871,61.386,2.970,0.0,0.0,14.429,4.266,80.427,0.878,0.0,0.0,5011480576.0,314949632.0,15340867584.0,8835915776.0
0.0,3.030,96.970,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.990,99.010,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.041,97.959,0.0,0.0,0.0,53.608,23.711,15.464,7.216,0.0,0.0,7.216,4.124,86.598,2.062,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,7.431,4.282,87.028,1.259,0.0,0.0,5049409536.0,326791168.0,15340867584.0,8786145280.0
0.0,0.0,100.0,0.0,0.0,0.0,29.293,2.020,68.687,0.0,0.0,0.0,0.990,0.0,99.010,0.0,0.0,0.0,5.882,1.961,92.157,0.0,0.0,0.0,4.082,5.102,90.816,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,29.592,17.347,46.939,6.122,0.0,0.0,31.633,10.204,54.082,4.082,0.0,0.0,12.453,4.528,81.635,1.384,0.0,0.0,5089574912.0,344391680.0,15340863488.0,8728383488.0
0.0,4.082,84.694,11.224,0.0,0.0,1.0,2.0,92.0,5.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,6.186,93.814,0.0,0.0,0.0,0.0,4.0,96.0,0.0,0.0,0.0,52.427,25.243,3.883,18.447,0.0,0.0,0.0,4.040,86.869,9.091,0.0,0.0,6.927,5.919,81.864,5.290,0.0,0.0,5128552448.0,361324544.0,15462473728.0,8550862848.0
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,43.0,57.0,0.0,0.0,38.384,0.0,61.616,0.0,0.0,0.0,0.0,1.010,98.990,0.0,0.0,0.0,0.0,0.0,39.0,61.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,5.025,0.126,42.839,52.010,0.0,0.0,5128282112.0,361324544.0,15462473728.0,8551133184.0
0.0,0.990,32.673,66.337,0.0,0.0,0.990,5.941,13.861,79.208,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.990,0.990,97.030,0.990,0.0,0.0,5.051,7.071,0.0,87.879,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,2.041,0.0,13.265,84.694,0.0,0.0,0.0,1.0,30.0,69.0,0.0,0.0,1.253,1.754,48.371,48.622,0.0,0.0,5135261696.0,363233280.0,15472369664.0,8532348928.0
0.0,0.0,100.0,0.0,0.0,0.0,2.0,3.0,95.0,0.0,0.0,0.0,37.0,1.0,62.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.020,3.030,94.949,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,65.657,27.273,3.030,4.040,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,13.409,4.261,81.830,0.501,0.0,0.0,5181255680.0,377233408.0,15472373760.0,8472350720.0
11.0,9.0,80.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,55.0,22.0,22.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.961,1.961,95.098,0.980,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,8.385,4.130,87.234,0.250,0.0,0.0,5226151936.0,389337088.0,15472373760.0,8415350784.0
0.0,0.0,92.857,7.143,0.0,0.0,1.010,4.040,86.869,8.081,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,37.0,0.0,63.0,0.0,0.0,0.0,3.030,5.051,91.919,0.0,0.0,0.0,0.0,0.990,99.010,0.0,0.0,0.0,52.577,29.897,10.309,7.216,0.0,0.0,0.0,0.0,89.899,10.101,0.0,0.0,11.461,5.038,79.345,4.156,0.0,0.0,5262405632.0,406646784.0,15476633600.0,8357527552.0
0.990,2.970,28.713,67.327,0.0,0.0,0.0,7.071,29.293,63.636,0.0,0.0,16.0,8.0,70.0,6.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.031,98.969,0.0,0.0,0.0,0.0,1.020,98.980,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,27.273,72.727,0.0,0.0,2.136,2.638,68.970,26.256,0.0,0.0,5282377728.0,411803648.0,15543996416.0,8265035776.0
2.0,1.0,71.0,26.0,0.0,0.0,0.0,2.0,73.0,25.0,0.0,0.0,32.673,1.980,65.347,0.0,0.0,0.0,0.0,1.010,98.990,0.0,0.0,0.0,0.0,1.0,69.0,30.0,0.0,0.0,0.0,2.041,92.857,5.102,0.0,0.0,8.081,7.071,52.525,32.323,0.0,0.0,36.364,7.071,51.515,5.051,0.0,0.0,10.063,2.767,71.824,15.346,0.0,0.0,5308497920.0,422428672.0,15549767680.0,8222519296.0
70.0,27.0,0.0,3.0,0.0,0.0,0.990,1.980,96.040,0.990,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,98.990,1.010,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.020,97.980,0.0,0.0,0.0,9.034,3.890,86.324,0.753,0.0,0.0,5347295232.0,430895104.0,15549767680.0,8175255552.0
2.0,3.0,95.0,0.0,0.0,0.0,2.020,1.010,95.960,0.0,0.0,1.010,57.576,28.283,1.010,13.131,0.0,0.0,29.592,3.061,67.347,0.0,0.0,0.0,0.0,3.093,96.907,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.990,0.0,99.010,0.0,0.0,0.0,11.475,4.792,82.093,1.513,0.0,0.126,5410983936.0,450179072.0,15549771776.0,8092278784.0
0.0,0.0,92.929,7.071,0.0,0.0,1.0,1.0,89.0,9.0,0.0,0.0,54.545,25.253,3.030,17.172,0.0,0.0,0.0,5.0,95.0,0.0,0.0,0.0,0.0,2.020,97.980,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,89.899,10.101,0.0,0.0,6.927,4.156,83.501,5.416,0.0,0.0,5449428992.0,467075072.0,15555670016.0,8031039488.0
