"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","mpdci",,,,"User:","root"
"Cmdline:","dstat -c -C 0,1,2,3,4,5,6,7,total -m --output 2_simult_j8.csv 1",,,,"Date:","17 May 2016 13:11:14 UTC"

"cpu0 usage",,,,,,"cpu1 usage",,,,,,"cpu2 usage",,,,,,"cpu3 usage",,,,,,"cpu4 usage",,,,,,"cpu5 usage",,,,,,"cpu6 usage",,,,,,"cpu7 usage",,,,,,"total cpu usage",,,,,,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","used","buff","cach","free"
3.642,0.476,95.572,0.289,0.000,0.021,3.390,0.442,95.930,0.230,0.000,0.008,3.287,0.410,96.105,0.192,0.000,0.007,3.242,0.391,96.158,0.207,0.000,0.003,3.217,0.435,96.077,0.267,0.000,0.004,3.163,0.385,96.243,0.205,0.0,0.003,3.130,0.367,96.312,0.189,0.0,0.001,3.167,0.380,96.259,0.190,0.000,0.004,3.280,0.411,96.082,0.221,0.000,0.006,3698769920.0,276701184.0,22509391872.0,3018350592.0
40.0,18.0,38.0,4.0,0.0,0.0,46.0,20.0,33.0,1.0,0.0,0.0,28.283,16.162,53.535,0.0,0.0,2.020,0.0,1.064,94.681,0.0,0.0,4.255,12.632,14.737,72.632,0.0,0.0,0.0,34.694,26.531,36.735,2.041,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.174,20.652,77.174,0.0,0.0,0.0,20.978,14.672,62.806,0.772,0.0,0.772,3770187776.0,296067072.0,22663532544.0,2773426176.0
33.333,18.182,43.434,4.040,0.0,1.010,23.469,17.347,55.102,4.082,0.0,0.0,15.625,6.250,76.042,0.0,0.0,2.083,21.505,12.903,60.215,2.151,0.0,3.226,24.0,15.0,61.0,0.0,0.0,0.0,16.667,13.542,67.708,2.083,0.0,0.0,29.293,2.020,68.687,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,20.536,10.587,66.327,1.658,0.0,0.893,3777859584.0,321499136.0,22620499968.0,2783354880.0
39.796,26.531,27.551,6.122,0.0,0.0,1.010,1.010,14.141,83.838,0.0,0.0,1.0,1.0,98.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3.061,96.939,0.0,0.0,0.0,17.822,8.911,55.446,17.822,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,7.421,4.906,74.340,13.333,0.0,0.0,3819507712.0,335724544.0,22620495872.0,2727485440.0
26.0,12.0,34.0,28.0,0.0,0.0,3.030,1.010,54.545,40.404,0.0,1.010,30.303,4.040,65.657,0.0,0.0,0.0,40.206,11.340,45.361,3.093,0.0,0.0,0.0,5.051,94.949,0.0,0.0,0.0,28.0,16.0,51.0,5.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,15.783,6.313,68.182,9.722,0.0,0.0,3859009536.0,353841152.0,22674259968.0,2616102912.0
27.273,10.101,50.505,12.121,0.0,0.0,1.031,4.124,76.289,18.557,0.0,0.0,1.0,1.0,98.0,0.0,0.0,0.0,29.592,9.184,52.041,9.184,0.0,0.0,0.0,2.062,96.907,1.031,0.0,0.0,11.0,6.0,76.0,7.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.020,76.768,21.212,0.0,0.0,8.850,4.425,78.255,8.470,0.0,0.0,3893174272.0,364294144.0,22763278336.0,2482466816.0
5.051,2.020,81.818,11.111,0.0,0.0,47.959,12.245,37.755,2.041,0.0,0.0,27.273,3.030,66.667,3.030,0.0,0.0,8.911,4.950,1.980,84.158,0.0,0.0,27.551,4.082,16.327,52.041,0.0,0.0,0.0,0.990,99.010,0.0,0.0,0.0,1.0,1.0,94.0,4.0,0.0,0.0,2.020,6.061,12.121,79.798,0.0,0.0,14.628,4.161,51.450,29.634,0.0,0.126,3915857920.0,366841856.0,22885617664.0,2334896128.0
2.0,1.0,20.0,76.0,0.0,1.0,38.0,8.0,16.0,38.0,0.0,0.0,12.121,1.010,86.869,0.0,0.0,0.0,18.0,1.0,33.0,48.0,0.0,0.0,0.0,0.0,18.557,81.443,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,17.822,12.871,67.327,1.980,0.0,0.0,0.0,0.0,17.822,82.178,0.0,0.0,11.014,3.129,44.931,40.801,0.0,0.125,3926233088.0,369303552.0,22952480768.0,2255196160.0
4.040,2.020,88.889,5.051,0.0,0.0,7.071,12.121,64.646,16.162,0.0,0.0,6.061,3.030,90.909,0.0,0.0,0.0,2.970,1.980,95.050,0.0,0.0,0.0,20.0,9.0,70.0,1.0,0.0,0.0,13.265,11.224,75.510,0.0,0.0,0.0,38.776,5.102,56.122,0.0,0.0,0.0,0.0,0.0,97.980,2.020,0.0,0.0,11.490,5.429,79.924,3.157,0.0,0.0,3968167936.0,383909888.0,22961999872.0,2189135872.0
46.0,20.0,32.0,2.0,0.0,0.0,4.082,1.020,88.776,6.122,0.0,0.0,1.020,1.020,97.959,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,16.832,3.960,77.228,1.980,0.0,0.0,1.980,0.0,98.020,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,8.897,3.383,86.466,1.253,0.0,0.0,4003938304.0,389693440.0,22968123392.0,2141458432.0
