"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","mpdci",,,,"User:","root"
"Cmdline:","dstat -c -C 0,1,2,3,4,5,6,7,total -m --output 2_simult_shift10_j8.csv 1",,,,"Date:","17 May 2016 20:50:52 UTC"

"cpu0 usage",,,,,,"cpu1 usage",,,,,,"cpu2 usage",,,,,,"cpu3 usage",,,,,,"cpu4 usage",,,,,,"cpu5 usage",,,,,,"cpu6 usage",,,,,,"cpu7 usage",,,,,,"total cpu usage",,,,,,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","used","buff","cach","free"
4.294,0.594,94.663,0.426,0.000,0.023,4.017,0.545,95.067,0.362,0.000,0.009,3.887,0.509,95.285,0.311,0.000,0.008,3.830,0.487,95.365,0.315,0.000,0.003,3.802,0.555,95.242,0.397,0.000,0.005,3.748,0.480,95.446,0.322,0.0,0.004,3.695,0.462,95.544,0.298,0.0,0.001,3.759,0.470,95.472,0.294,0.000,0.005,3.879,0.513,95.261,0.341,0.000,0.007,4708282368.0,267825152.0,18231713792.0,6295392256.0
61.616,8.081,30.303,0.0,0.0,0.0,0.990,0.990,98.020,0.0,0.0,0.0,18.0,1.0,81.0,0.0,0.0,0.0,1.010,1.010,97.980,0.0,0.0,0.0,5.882,6.863,87.255,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,22.0,4.0,74.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,13.733,2.747,83.521,0.0,0.0,0.0,4709367808.0,267825152.0,18307649536.0,6218371072.0
29.703,4.950,61.386,3.960,0.0,0.0,19.192,3.030,77.778,0.0,0.0,0.0,28.0,6.0,66.0,0.0,0.0,0.0,2.020,7.071,90.909,0.0,0.0,0.0,11.111,3.030,79.798,6.061,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,8.081,3.030,85.859,3.030,0.0,0.0,0.0,0.990,76.238,22.772,0.0,0.0,12.312,3.392,79.774,4.523,0.0,0.0,4723699712.0,268816384.0,18366242816.0,6144454656.0
14.286,11.224,73.469,1.020,0.0,0.0,10.0,14.0,75.0,1.0,0.0,0.0,17.526,9.278,71.134,2.062,0.0,0.0,6.061,11.111,82.828,0.0,0.0,0.0,1.020,2.041,95.918,1.020,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.020,1.020,97.959,0.0,0.0,0.0,2.020,0.0,94.949,3.030,0.0,0.0,6.566,6.439,85.985,1.010,0.0,0.0,4732981248.0,284684288.0,18525614080.0,5959933952.0
0.0,4.040,95.960,0.0,0.0,0.0,9.091,3.030,87.879,0.0,0.0,0.0,6.931,4.950,86.139,1.980,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3.030,96.970,0.0,0.0,0.0,44.792,25.0,22.917,7.292,0.0,0.0,0.0,0.990,99.010,0.0,0.0,0.0,27.273,0.0,72.727,0.0,0.0,0.0,10.831,4.912,82.997,1.259,0.0,0.0,4759900160.0,306593792.0,18525614080.0,5911105536.0
0.0,1.020,97.959,0.0,0.0,1.020,39.0,22.0,33.0,6.0,0.0,0.0,22.449,5.102,71.429,1.020,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,5.882,1.961,91.176,0.980,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,11.0,0.0,89.0,0.0,0.0,0.0,9.661,3.890,85.320,1.004,0.0,0.125,4792950784.0,323829760.0,18525609984.0,5860823040.0
27.451,0.980,71.569,0.0,0.0,0.0,60.606,30.303,0.0,9.091,0.0,0.0,0.0,6.061,93.939,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,11.181,4.523,83.166,1.005,0.0,0.126,4835540992.0,341127168.0,18525609984.0,5800935424.0
8.081,1.010,90.909,0.0,0.0,0.0,44.444,24.242,25.253,6.061,0.0,0.0,0.0,2.0,98.0,0.0,0.0,0.0,9.091,9.091,79.798,2.020,0.0,0.0,0.0,5.051,94.949,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,4.040,1.010,94.949,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,8.291,5.276,85.427,1.005,0.0,0.0,4880416768.0,361152512.0,18525614080.0,5736030208.0
27.0,2.0,65.0,6.0,0.0,0.0,15.842,1.980,3.960,78.218,0.0,0.0,0.0,2.0,95.0,3.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4.950,14.851,79.208,0.0,0.990,0.0,6.061,15.152,78.788,0.0,0.0,5.507,2.003,61.577,30.788,0.0,0.125,4890394624.0,361984000.0,18592636928.0,5658198016.0
51.515,19.192,26.263,3.030,0.0,0.0,5.155,4.124,65.979,24.742,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,4.950,0.0,94.059,0.990,0.0,0.0,0.0,3.0,97.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,74.0,25.0,0.0,0.0,0.990,2.970,73.267,22.772,0.0,0.0,7.779,3.764,78.795,9.661,0.0,0.0,4804427776.0,371396608.0,18602729472.0,5724659712.0
