"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","mpdci",,,,"User:","root"
"Cmdline:","dstat -c -C 0,1,2,3,4,5,6,7,total -m --output 8_simult_j8.csv 1",,,,"Date:","17 May 2016 19:00:26 UTC"

"cpu0 usage",,,,,,"cpu1 usage",,,,,,"cpu2 usage",,,,,,"cpu3 usage",,,,,,"cpu4 usage",,,,,,"cpu5 usage",,,,,,"cpu6 usage",,,,,,"cpu7 usage",,,,,,"total cpu usage",,,,,,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","used","buff","cach","free"
4.088,0.545,94.995,0.350,0.000,0.022,3.822,0.502,95.373,0.294,0.000,0.009,3.711,0.465,95.573,0.243,0.000,0.008,3.650,0.446,95.647,0.255,0.000,0.003,3.632,0.504,95.526,0.334,0.000,0.004,3.574,0.441,95.724,0.258,0.0,0.004,3.529,0.423,95.813,0.235,0.0,0.001,3.579,0.434,95.745,0.238,0.000,0.005,3.698,0.470,95.549,0.276,0.000,0.007,4972945408.0,254906368.0,13682548736.0,10592813056.0
17.347,4.082,78.571,0.0,0.0,0.0,39.0,3.0,58.0,0.0,0.0,0.0,12.0,6.0,82.0,0.0,0.0,0.0,40.404,7.071,52.525,0.0,0.0,0.0,34.0,4.0,62.0,0.0,0.0,0.0,14.583,9.375,76.042,0.0,0.0,0.0,16.832,4.950,78.218,0.0,0.0,0.0,1.010,2.020,96.970,0.0,0.0,0.0,21.871,4.930,73.198,0.0,0.0,0.0,4989104128.0,254959616.0,13758541824.0,10500608000.0
86.139,0.990,11.881,0.990,0.0,0.0,8.247,19.588,49.485,22.680,0.0,0.0,21.212,8.081,68.687,2.020,0.0,0.0,4.082,4.082,91.837,0.0,0.0,0.0,10.526,10.526,71.579,7.368,0.0,0.0,12.121,7.071,79.798,1.010,0.0,0.0,10.0,2.0,87.0,1.0,0.0,0.0,2.970,3.960,89.109,3.960,0.0,0.0,19.620,6.962,68.608,4.810,0.0,0.0,5007474688.0,256593920.0,13928120320.0,10311024640.0
85.859,1.010,13.131,0.0,0.0,0.0,45.455,12.121,38.384,4.040,0.0,0.0,32.653,2.041,65.306,0.0,0.0,0.0,1.010,4.040,94.949,0.0,0.0,0.0,23.0,13.0,62.0,2.0,0.0,0.0,1.010,1.010,97.980,0.0,0.0,0.0,0.0,3.0,97.0,0.0,0.0,0.0,0.0,0.990,99.010,0.0,0.0,0.0,23.455,4.792,70.996,0.757,0.0,0.0,5052379136.0,275869696.0,13952307200.0,10222657536.0
6.0,2.0,92.0,0.0,0.0,0.0,27.083,11.458,59.375,2.083,0.0,0.0,20.0,14.0,64.0,2.0,0.0,0.0,3.093,3.093,93.814,0.0,0.0,0.0,10.204,3.061,85.714,1.020,0.0,0.0,6.0,3.0,91.0,0.0,0.0,0.0,2.062,11.340,85.567,1.031,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,9.608,5.942,83.692,0.759,0.0,0.0,5082251264.0,300408832.0,13969481728.0,10151071744.0
22.449,13.265,63.265,1.020,0.0,0.0,50.495,7.921,38.614,2.970,0.0,0.0,38.0,9.0,51.0,2.0,0.0,0.0,2.020,3.030,94.949,0.0,0.0,0.0,12.745,2.941,84.314,0.0,0.0,0.0,1.010,1.010,97.980,0.0,0.0,0.0,30.303,15.152,53.535,1.010,0.0,0.0,2.041,1.020,96.939,0.0,0.0,0.0,19.975,6.448,72.819,0.759,0.0,0.0,5125332992.0,310407168.0,13980102656.0,10087370752.0
30.208,10.417,58.333,1.042,0.0,0.0,6.061,3.030,89.899,1.010,0.0,0.0,58.763,17.526,18.557,5.155,0.0,0.0,3.061,2.041,94.898,0.0,0.0,0.0,0.0,2.041,97.959,0.0,0.0,0.0,10.101,5.051,84.848,0.0,0.0,0.0,0.0,2.0,98.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,13.401,5.563,80.025,1.011,0.0,0.0,5165965312.0,320983040.0,13997858816.0,10018406400.0
19.192,9.091,44.444,27.273,0.0,0.0,31.633,16.327,3.061,47.959,0.0,1.020,99.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,71.0,20.0,0.0,0.0,40.816,5.102,23.469,30.612,0.0,0.0,5.102,4.082,88.776,2.041,0.0,0.0,2.0,5.0,91.0,2.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,25.443,5.443,52.785,16.203,0.0,0.127,5189128192.0,328409088.0,14098149376.0,9887526912.0
18.750,6.250,70.833,4.167,0.0,0.0,11.458,6.250,37.500,44.792,0.0,0.0,71.845,7.767,19.417,0.971,0.0,0.0,20.408,3.061,76.531,0.0,0.0,0.0,9.0,4.0,45.0,42.0,0.0,0.0,29.703,8.911,25.743,35.644,0.0,0.0,3.125,3.125,47.917,45.833,0.0,0.0,1.0,1.0,98.0,0.0,0.0,0.0,21.139,4.810,52.532,21.519,0.0,0.0,5252853760.0,336474112.0,14146711552.0,9767174144.0
35.052,11.340,49.485,4.124,0.0,0.0,37.374,15.152,45.455,2.020,0.0,0.0,0.0,1.020,98.980,0.0,0.0,0.0,1.010,1.010,97.980,0.0,0.0,0.0,0.0,2.041,97.959,0.0,0.0,0.0,1.010,1.010,97.980,0.0,0.0,0.0,14.141,4.040,81.818,0.0,0.0,0.0,0.0,2.041,96.939,0.0,0.0,1.020,11.125,5.057,83.059,0.759,0.0,0.0,5292146688.0,351404032.0,14162530304.0,9697132544.0
64.0,2.0,34.0,0.0,0.0,0.0,21.0,12.0,66.0,1.0,0.0,0.0,44.0,13.0,41.0,2.0,0.0,0.0,7.0,2.0,90.0,1.0,0.0,0.0,9.091,2.020,88.889,0.0,0.0,0.0,1.010,3.030,95.960,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,12.245,3.061,84.694,0.0,0.0,0.0,19.747,4.684,75.190,0.380,0.0,0.0,5344235520.0,364695552.0,14180241408.0,9614041088.0
56.566,4.040,39.394,0.0,0.0,0.0,58.586,18.182,22.222,1.010,0.0,0.0,57.576,8.081,34.343,0.0,0.0,0.0,4.0,2.0,94.0,0.0,0.0,0.0,10.0,4.0,86.0,0.0,0.0,0.0,63.0,3.0,34.0,0.0,0.0,0.0,13.0,3.0,84.0,0.0,0.0,0.0,2.020,4.040,93.939,0.0,0.0,0.0,33.082,5.535,61.006,0.252,0.0,0.126,5432688640.0,372965376.0,14197825536.0,9499734016.0
17.708,6.250,66.667,9.375,0.0,0.0,8.163,4.082,82.653,5.102,0.0,0.0,12.245,4.082,81.633,2.041,0.0,0.0,8.247,3.093,86.598,2.062,0.0,0.0,26.263,20.202,46.465,7.071,0.0,0.0,1.0,2.0,97.0,0.0,0.0,0.0,12.121,6.061,76.768,5.051,0.0,0.0,1.0,2.0,97.0,0.0,0.0,0.0,10.914,6.091,79.188,3.807,0.0,0.0,5471182848.0,383111168.0,14259724288.0,9389195264.0
19.388,4.082,32.653,43.878,0.0,0.0,2.041,10.204,11.224,75.510,0.0,1.020,58.0,6.0,6.0,30.0,0.0,0.0,23.232,5.051,16.162,55.556,0.0,0.0,9.091,4.040,42.424,44.444,0.0,0.0,0.990,1.980,97.030,0.0,0.0,0.0,8.247,6.186,6.186,79.381,0.0,0.0,5.051,1.010,93.939,0.0,0.0,0.0,15.657,4.798,38.636,40.783,0.0,0.126,5488037888.0,384815104.0,14364454912.0,9265905664.0
13.131,5.051,12.121,69.697,0.0,0.0,4.040,5.051,6.061,84.848,0.0,0.0,5.0,4.0,7.0,84.0,0.0,0.0,23.762,1.980,5.941,68.317,0.0,0.0,2.970,3.960,8.911,84.158,0.0,0.0,16.0,2.0,81.0,0.0,0.0,1.0,1.020,2.041,5.102,91.837,0.0,0.0,3.960,1.980,94.059,0.0,0.0,0.0,8.805,3.145,27.547,60.377,0.0,0.126,5501689856.0,386224128.0,14399037440.0,9216262144.0
41.414,12.121,39.394,7.071,0.0,0.0,30.208,6.250,59.375,4.167,0.0,0.0,30.108,19.355,47.312,1.075,0.0,2.151,34.0,4.0,61.0,1.0,0.0,0.0,55.208,21.875,22.917,0.0,0.0,0.0,34.783,2.174,59.783,0.0,0.0,3.261,19.355,15.054,63.441,2.151,0.0,0.0,57.292,25.0,14.583,2.083,0.0,1.042,38.039,13.203,45.882,2.353,0.0,0.523,5595582464.0,394907648.0,14580158464.0,8932564992.0
29.592,14.286,54.082,2.041,0.0,0.0,14.286,8.163,70.408,7.143,0.0,0.0,9.278,5.155,85.567,0.0,0.0,0.0,25.253,12.121,62.626,0.0,0.0,0.0,62.245,5.102,28.571,4.082,0.0,0.0,20.202,8.081,63.636,3.030,0.0,5.051,6.186,12.371,81.443,0.0,0.0,0.0,38.776,10.204,22.449,28.571,0.0,0.0,25.700,9.415,58.397,5.598,0.0,0.891,5606682624.0,403439616.0,14539788288.0,8953303040.0
36.082,12.371,3.093,48.454,0.0,0.0,4.040,0.0,19.192,76.768,0.0,0.0,1.020,1.020,53.061,44.898,0.0,0.0,0.0,0.0,15.152,84.848,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,17.0,5.0,78.0,0.0,0.0,0.0,1.010,1.010,0.0,97.980,0.0,0.0,7.421,2.767,46.038,43.774,0.0,0.0,5630418944.0,408838144.0,14539825152.0,8924131328.0
22.0,5.0,64.0,9.0,0.0,0.0,6.0,6.0,83.0,5.0,0.0,0.0,32.0,16.0,44.0,8.0,0.0,0.0,5.102,3.061,95.918,-4.082,0.0,0.0,39.0,8.0,49.0,4.0,0.0,0.0,55.102,17.347,24.490,3.061,0.0,0.0,29.703,3.960,66.337,0.0,0.0,0.0,36.0,12.0,38.0,14.0,0.0,0.0,28.176,8.679,58.365,4.780,0.0,0.0,5676490752.0,418230272.0,14633967616.0,8774524928.0
