"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","mpdci",,,,"User:","root"
"Cmdline:","dstat -c -C 0,1,2,3,4,5,6,7,total -m --output 4_simult_j8.csv 1",,,,"Date:","17 May 2016 18:32:04 UTC"

"cpu0 usage",,,,,,"cpu1 usage",,,,,,"cpu2 usage",,,,,,"cpu3 usage",,,,,,"cpu4 usage",,,,,,"cpu5 usage",,,,,,"cpu6 usage",,,,,,"cpu7 usage",,,,,,"total cpu usage",,,,,,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","used","buff","cach","free"
4.047,0.534,95.062,0.336,0.000,0.022,3.784,0.493,95.434,0.280,0.000,0.009,3.676,0.458,95.627,0.232,0.000,0.008,3.615,0.438,95.703,0.240,0.000,0.003,3.601,0.494,95.577,0.323,0.000,0.004,3.539,0.432,95.779,0.245,0.0,0.004,3.496,0.415,95.865,0.222,0.0,0.001,3.547,0.427,95.798,0.224,0.000,0.005,3.663,0.461,95.606,0.263,0.000,0.007,3879890944.0,253988864.0,13596577792.0,11772755968.0
54.0,1.0,45.0,0.0,0.0,0.0,80.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.020,0.0,97.980,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,17.104,0.250,82.647,0.0,0.0,0.0,3904806912.0,253988864.0,13596581888.0,11747835904.0
22.0,8.0,70.0,0.0,0.0,0.0,19.0,3.0,78.0,0.0,0.0,0.0,9.091,2.020,88.889,0.0,0.0,0.0,62.376,0.0,37.624,0.0,0.0,0.0,10.891,0.990,88.119,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,1.0,2.0,97.0,0.0,0.0,0.0,3.0,1.0,96.0,0.0,0.0,0.0,16.020,2.128,81.852,0.0,0.0,0.0,3702280192.0,253988864.0,13596737536.0,11950206976.0
40.404,2.020,55.556,2.020,0.0,0.0,2.970,4.950,92.079,0.0,0.0,0.0,10.0,1.0,89.0,0.0,0.0,0.0,98.0,2.0,0.0,0.0,0.0,0.0,2.062,2.062,95.876,0.0,0.0,0.0,26.0,9.0,65.0,0.0,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,30.693,1.980,67.327,0.0,0.0,0.0,26.508,3.015,70.352,0.126,0.0,0.0,3867619328.0,253988864.0,13611761664.0,11769843712.0
14.737,8.421,76.842,0.0,0.0,0.0,47.959,4.082,47.959,0.0,0.0,0.0,1.010,2.020,96.970,0.0,0.0,0.0,8.081,2.020,89.899,0.0,0.0,0.0,30.303,2.020,67.677,0.0,0.0,0.0,3.093,3.093,93.814,0.0,0.0,0.0,0.0,1.980,98.020,0.0,0.0,0.0,60.0,5.0,35.0,0.0,0.0,0.0,20.786,3.422,75.792,0.0,0.0,0.0,3913629696.0,253988864.0,13691531264.0,11644063744.0
4.082,0.0,89.796,6.122,0.0,0.0,42.0,2.0,56.0,0.0,0.0,0.0,21.875,8.333,69.792,0.0,0.0,0.0,0.0,0.990,99.010,0.0,0.0,0.0,84.694,4.082,11.224,0.0,0.0,0.0,6.0,2.0,92.0,0.0,0.0,0.0,10.309,3.093,86.598,0.0,0.0,0.0,38.235,6.863,54.902,0.0,0.0,0.0,25.977,3.405,69.861,0.757,0.0,0.0,3913728000.0,253988864.0,13755396096.0,11580100608.0
8.163,5.102,71.429,15.306,0.0,0.0,2.020,4.040,89.899,4.040,0.0,0.0,4.950,0.990,94.059,0.0,0.0,0.0,1.980,2.970,94.059,0.990,0.0,0.0,85.149,4.950,9.901,0.0,0.0,0.0,10.0,24.0,65.0,1.0,0.0,0.0,9.091,5.051,79.798,6.061,0.0,0.0,0.0,2.020,94.949,3.030,0.0,0.0,15.006,6.053,75.284,3.657,0.0,0.0,3976220672.0,264228864.0,13914861568.0,11347902464.0
41.237,22.680,28.866,7.216,0.0,0.0,16.495,0.0,83.505,0.0,0.0,0.0,48.980,2.041,48.980,0.0,0.0,0.0,1.0,2.0,97.0,0.0,0.0,0.0,7.921,5.941,85.149,0.990,0.0,0.0,1.010,1.010,97.980,0.0,0.0,0.0,6.0,2.0,92.0,0.0,0.0,0.0,16.162,11.111,70.707,2.020,0.0,0.0,17.380,5.919,75.441,1.259,0.0,0.0,4036206592.0,291217408.0,13914894336.0,11260895232.0
48.980,21.429,24.490,5.102,0.0,0.0,0.0,2.020,97.980,0.0,0.0,0.0,13.131,3.030,83.838,0.0,0.0,0.0,3.0,1.0,96.0,0.0,0.0,0.0,12.0,2.0,86.0,0.0,0.0,0.0,1.010,1.010,97.980,0.0,0.0,0.0,39.394,8.081,52.525,0.0,0.0,0.0,10.0,2.0,88.0,0.0,0.0,0.0,15.889,5.044,78.436,0.631,0.0,0.0,4111548416.0,310059008.0,13914906624.0,11166699520.0
46.0,14.0,36.0,4.0,0.0,0.0,1.010,1.010,97.980,0.0,0.0,0.0,2.041,1.020,96.939,0.0,0.0,0.0,34.0,3.0,63.0,0.0,0.0,0.0,2.041,3.061,94.898,0.0,0.0,0.0,5.0,2.0,93.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,31.633,16.327,46.939,5.102,0.0,0.0,27.743,5.044,66.204,1.009,0.0,0.0,4198498304.0,326254592.0,13914943488.0,11063517184.0
32.323,13.131,52.525,2.020,0.0,0.0,19.388,9.184,69.388,2.041,0.0,0.0,8.0,4.0,88.0,0.0,0.0,0.0,32.0,3.0,65.0,0.0,0.0,0.0,12.121,3.030,84.848,0.0,0.0,0.0,13.0,11.0,75.0,1.0,0.0,0.0,50.505,3.030,46.465,0.0,0.0,0.0,1.0,1.0,98.0,0.0,0.0,0.0,20.980,6.030,72.487,0.503,0.0,0.0,4286955520.0,341213184.0,13929521152.0,10945523712.0
14.0,3.0,36.0,45.0,0.0,2.0,23.958,5.208,55.208,15.625,0.0,0.0,2.062,5.155,43.299,49.485,0.0,0.0,71.429,6.122,21.429,0.0,0.0,1.020,20.0,7.0,73.0,0.0,0.0,0.0,37.624,12.871,47.525,1.980,0.0,0.0,0.0,0.990,99.010,0.0,0.0,0.0,55.446,2.970,35.644,5.941,0.0,0.0,28.157,5.303,51.389,14.773,0.0,0.379,4366053376.0,345853952.0,14045261824.0,10746044416.0
21.277,9.574,19.149,50.0,0.0,0.0,42.0,6.0,44.0,8.0,0.0,0.0,39.0,4.0,13.0,44.0,0.0,0.0,9.783,11.957,78.261,0.0,0.0,0.0,25.0,4.0,71.0,0.0,0.0,0.0,9.184,3.061,87.755,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,1.0,53.0,45.0,0.0,0.0,18.599,4.841,58.089,18.471,0.0,0.0,4406833152.0,354615296.0,14106488832.0,10635276288.0
38.614,1.980,59.406,0.0,0.0,0.0,33.673,6.122,60.204,0.0,0.0,0.0,29.0,5.0,65.0,1.0,0.0,0.0,37.374,15.152,46.465,1.010,0.0,0.0,29.897,14.433,54.639,1.031,0.0,0.0,9.091,3.030,87.879,0.0,0.0,0.0,12.121,4.040,83.838,0.0,0.0,0.0,1.980,1.980,96.040,0.0,0.0,0.0,24.055,6.297,69.395,0.252,0.0,0.0,4504477696.0,364339200.0,14124625920.0,10509770752.0
99.0,1.0,0.0,0.0,0.0,0.0,0.990,0.990,96.040,0.0,0.0,1.980,0.0,0.0,100.0,0.0,0.0,0.0,56.566,19.192,22.222,2.020,0.0,0.0,20.0,5.0,75.0,0.0,0.0,0.0,1.0,3.0,96.0,0.0,0.0,0.0,0.0,1.020,98.980,0.0,0.0,0.0,0.0,2.062,97.938,0.0,0.0,0.0,22.040,4.156,73.300,0.378,0.0,0.126,4569157632.0,372801536.0,14146260992.0,10414993408.0
40.0,4.0,56.0,0.0,0.0,0.0,31.633,13.265,52.041,2.041,0.0,1.020,4.040,0.0,95.960,0.0,0.0,0.0,1.980,0.0,98.020,0.0,0.0,0.0,38.776,15.306,41.837,4.082,0.0,0.0,5.0,4.0,91.0,0.0,0.0,0.0,36.0,2.0,62.0,0.0,0.0,0.0,1.010,3.030,95.960,0.0,0.0,0.0,19.748,5.157,74.214,0.755,0.0,0.126,4650049536.0,387010560.0,14161031168.0,10305122304.0
