"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","mpdci",,,,"User:","root"
"Cmdline:","dstat -c -C 0,1,2,3,4,5,6,7,total -m --output 2_simult_shift50_j8.csv 1",,,,"Date:","17 May 2016 20:44:56 UTC"

"cpu0 usage",,,,,,"cpu1 usage",,,,,,"cpu2 usage",,,,,,"cpu3 usage",,,,,,"cpu4 usage",,,,,,"cpu5 usage",,,,,,"cpu6 usage",,,,,,"cpu7 usage",,,,,,"total cpu usage",,,,,,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","used","buff","cach","free"
4.284,0.591,94.681,0.422,0.000,0.022,4.009,0.543,95.081,0.358,0.000,0.009,3.879,0.507,95.297,0.308,0.000,0.008,3.821,0.486,95.377,0.312,0.000,0.003,3.793,0.553,95.255,0.395,0.000,0.005,3.740,0.478,95.459,0.320,0.0,0.004,3.687,0.460,95.554,0.297,0.0,0.001,3.751,0.468,95.484,0.292,0.000,0.005,3.870,0.511,95.274,0.338,0.000,0.007,4925661184.0,267804672.0,17027399680.0,7282348032.0
8.0,2.0,89.0,1.0,0.0,0.0,4.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,83.0,0.0,17.0,0.0,0.0,0.0,7.143,1.020,91.837,0.0,0.0,0.0,35.354,0.0,64.646,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,17.168,0.627,82.080,0.125,0.0,0.0,4965642240.0,267804672.0,17027416064.0,7242350592.0
93.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,7.921,1.980,90.099,0.0,0.0,0.0,6.0,2.0,92.0,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,0.0,2.0,98.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,13.375,0.750,85.875,0.0,0.0,0.0,4968177664.0,267804672.0,17027420160.0,7239811072.0
13.0,4.0,83.0,0.0,0.0,0.0,71.717,8.081,20.202,0.0,0.0,0.0,1.042,1.042,97.917,0.0,0.0,0.0,3.030,1.010,95.960,0.0,0.0,0.0,2.062,1.031,96.907,0.0,0.0,0.0,19.0,5.0,76.0,0.0,0.0,0.0,22.222,4.040,73.737,0.0,0.0,0.0,0.980,3.922,95.098,0.0,0.0,0.0,16.625,3.778,79.597,0.0,0.0,0.0,5017874432.0,267804672.0,17059557376.0,7157977088.0
48.485,7.071,44.444,0.0,0.0,0.0,32.0,4.0,64.0,0.0,0.0,0.0,7.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.980,2.970,95.050,0.0,0.0,0.0,4.950,6.931,87.129,0.0,0.0,0.990,2.0,0.0,98.0,0.0,0.0,0.0,0.990,0.990,98.020,0.0,0.0,0.0,12.250,2.625,85.125,0.0,0.0,0.0,5018517504.0,267804672.0,17136631808.0,7080259584.0
8.911,1.980,73.267,14.851,0.0,0.990,11.111,3.030,85.859,0.0,0.0,0.0,26.531,3.061,70.408,0.0,0.0,0.0,31.683,0.990,67.327,0.0,0.0,0.0,27.723,6.931,65.347,0.0,0.0,0.0,4.0,5.0,88.0,3.0,0.0,0.0,0.0,1.010,95.960,3.030,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,13.927,2.635,80.552,2.635,0.0,0.251,5013094400.0,268431360.0,17187381248.0,7034306560.0
22.222,22.222,43.434,12.121,0.0,0.0,0.0,1.010,98.990,0.0,0.0,0.0,1.010,3.030,95.960,0.0,0.0,0.0,0.0,1.010,98.990,0.0,0.0,0.0,7.071,4.040,83.838,5.051,0.0,0.0,8.081,12.121,73.737,6.061,0.0,0.0,1.010,2.020,96.970,0.0,0.0,0.0,4.082,3.061,91.837,1.020,0.0,0.0,5.303,6.313,85.480,2.904,0.0,0.0,5017874432.0,282341376.0,17346768896.0,6856228864.0
0.0,6.0,94.0,0.0,0.0,0.0,2.041,0.0,97.959,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,35.644,0.990,63.366,0.0,0.0,0.0,25.0,13.0,59.0,3.0,0.0,0.0,15.0,4.0,79.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,22.449,17.347,57.143,3.061,0.0,0.0,12.453,5.031,81.384,1.132,0.0,0.0,5055508480.0,297672704.0,17346805760.0,6803226624.0
9.0,7.0,82.0,1.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,12.121,0.0,87.879,0.0,0.0,0.0,8.163,11.224,79.592,1.020,0.0,0.0,23.529,11.765,60.784,3.922,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,20.408,9.184,68.367,2.041,0.0,0.0,9.045,4.899,84.925,1.005,0.0,0.126,5088432128.0,320983040.0,17346805760.0,6746992640.0
11.0,6.0,82.0,1.0,0.0,0.0,29.293,3.030,67.677,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.020,1.020,97.959,0.0,0.0,0.0,0.0,6.0,94.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,54.167,18.750,18.750,8.333,0.0,0.0,11.950,4.277,82.642,1.132,0.0,0.0,5143494656.0,334811136.0,17346805760.0,6678102016.0
1.0,0.0,99.0,0.0,0.0,0.0,41.414,19.192,35.354,4.040,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4.040,95.960,0.0,0.0,0.0,12.0,5.0,82.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,10.891,6.931,80.198,1.980,0.0,0.0,8.156,4.391,86.700,0.627,0.0,0.125,5187121152.0,353783808.0,17346805760.0,6615502848.0
0.0,0.0,23.762,75.248,0.0,0.990,18.182,10.101,69.697,2.020,0.0,0.0,0.0,2.020,90.909,7.071,0.0,0.0,0.0,4.082,85.714,10.204,0.0,0.0,0.990,3.960,25.743,69.307,0.0,0.0,33.0,0.0,29.0,38.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,4.0,95.0,0.0,0.0,0.0,6.650,3.011,64.868,25.471,0.0,0.0,5201879040.0,360337408.0,17397624832.0,6543372288.0
20.0,8.0,12.0,60.0,0.0,0.0,7.071,3.030,44.444,44.444,0.0,1.010,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,3.030,89.899,7.071,0.0,0.0,0.0,1.010,35.354,63.636,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.990,0.0,99.010,0.0,0.0,0.0,3.634,1.880,72.431,21.930,0.0,0.125,5212303360.0,363503616.0,17423314944.0,6504091648.0
0.990,3.960,95.050,0.0,0.0,0.0,71.717,15.152,9.091,4.040,0.0,0.0,27.723,16.832,52.475,2.970,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,4.0,95.0,0.0,0.0,0.0,0.0,0.990,99.010,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,12.766,5.006,81.477,0.751,0.0,0.0,5270876160.0,378597376.0,17423314944.0,6430425088.0
0.0,1.0,99.0,0.0,0.0,0.0,12.871,0.0,87.129,0.0,0.0,0.0,18.367,2.041,79.592,0.0,0.0,0.0,28.0,9.0,61.0,2.0,0.0,0.0,24.242,17.172,58.586,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,10.375,3.750,85.500,0.375,0.0,0.0,5310803968.0,387854336.0,17423314944.0,6381240320.0
1.0,0.0,99.0,0.0,0.0,0.0,36.0,1.0,63.0,0.0,0.0,0.0,42.424,22.222,29.293,6.061,0.0,0.0,13.861,5.941,78.218,1.980,0.0,0.0,5.0,11.0,83.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.990,0.0,99.010,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,12.281,5.013,81.830,0.877,0.0,0.0,5350694912.0,407773184.0,17423314944.0,6321430528.0
3.030,16.162,70.707,10.101,0.0,0.0,30.693,16.832,35.644,16.832,0.0,0.0,0.0,4.082,90.816,5.102,0.0,0.0,4.0,2.0,79.0,15.0,0.0,0.0,9.278,11.340,79.381,0.0,0.0,0.0,0.990,0.0,99.010,0.0,0.0,0.0,0.0,1.010,98.990,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,5.897,6.524,81.305,6.274,0.0,0.0,5392932864.0,419778560.0,17549402112.0,6141100032.0
10.0,5.0,35.0,50.0,0.0,0.0,25.773,6.186,67.010,1.031,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.980,91.176,6.863,0.0,0.980,0.990,3.960,93.069,1.980,0.0,0.0,37.374,0.0,51.515,11.111,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3.061,66.327,29.592,0.0,1.020,9.194,2.393,75.819,12.469,0.0,0.126,5412904960.0,427413504.0,17555427328.0,6107467776.0
0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.375,0.0,74.657,24.969,0.0,0.0,5412904960.0,427413504.0,17555427328.0,6107467776.0
41.0,19.0,0.0,40.0,0.0,0.0,38.0,0.0,61.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.990,99.010,0.0,0.0,0.0,1.0,2.0,97.0,0.0,0.0,0.0,0.0,0.0,59.596,40.404,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,9.912,2.760,77.290,10.038,0.0,0.0,5440237568.0,433156096.0,17555435520.0,6074384384.0
45.361,27.835,18.557,8.247,0.0,0.0,2.020,2.020,95.960,0.0,0.0,0.0,18.0,1.0,81.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,2.0,5.0,93.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,8.417,4.271,86.307,1.005,0.0,0.0,5479907328.0,449474560.0,17555427328.0,6018404352.0
0.0,2.041,80.612,17.347,0.0,0.0,33.333,8.081,57.576,1.010,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,32.0,4.0,57.0,7.0,0.0,0.0,21.782,16.832,52.475,8.911,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,11.028,3.885,80.576,4.511,0.0,0.0,5504860160.0,460853248.0,17559236608.0,5978263552.0
1.010,4.040,87.879,7.071,0.0,0.0,43.564,17.822,26.733,11.881,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,4.0,95.0,0.0,0.0,0.0,16.162,7.071,66.667,10.101,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,7.760,4.130,84.481,3.630,0.0,0.0,5538410496.0,477880320.0,17563955200.0,5922967552.0
44.0,7.0,46.0,3.0,0.0,0.0,3.0,0.0,97.0,0.0,0.0,0.0,4.082,0.0,95.918,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,5.051,94.949,0.0,0.0,0.0,49.485,23.711,21.649,5.155,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,12.469,4.534,82.242,0.756,0.0,0.0,5590315008.0,497618944.0,17563955200.0,5851324416.0
2.0,15.0,38.0,45.0,0.0,0.0,1.0,3.0,96.0,0.0,0.0,0.0,0.0,2.0,92.0,6.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,3.030,96.970,0.0,0.0,0.0,16.162,3.030,79.798,1.010,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,15.306,36.735,47.959,0.0,0.0,2.509,5.270,79.674,12.547,0.0,0.0,5517848576.0,497631232.0,17594302464.0,5893431296.0
6.122,14.286,48.980,30.612,0.0,0.0,34.343,0.0,65.657,0.0,0.0,0.0,0.0,4.0,58.0,38.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,10.0,88.0,2.0,0.0,0.0,4.040,19.192,64.646,11.111,0.0,1.010,2.0,22.0,76.0,0.0,0.0,0.0,0.980,4.902,92.157,1.961,0.0,0.0,5.927,9.332,74.401,10.340,0.0,0.0,5345996800.0,385646592.0,17914871808.0,5856698368.0
0.0,0.0,46.465,53.535,0.0,0.0,9.901,0.0,90.099,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.010,1.010,97.980,0.0,0.0,0.0,0.0,1.010,54.545,44.444,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.378,0.251,73.684,24.687,0.0,0.0,5350854656.0,385662976.0,17914871808.0,5851824128.0
0.990,0.0,0.0,99.010,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,37.374,2.020,60.606,0.0,0.0,0.0,1.961,0.980,97.059,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,4.994,0.375,69.663,24.969,0.0,0.0,5351104512.0,385662976.0,17914875904.0,5851570176.0
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,6.931,0.0,93.069,0.0,0.0,0.0,0.0,2.0,98.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.999,0.250,73.908,24.844,0.0,0.0,5351546880.0,385662976.0,17914875904.0,5851127808.0
0.0,8.0,23.0,68.0,0.0,1.0,39.175,3.093,57.732,0.0,0.0,0.0,0.0,14.141,66.667,19.192,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,5.102,92.857,2.041,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,6.061,93.939,0.0,0.0,0.0,4.786,4.660,79.219,11.209,0.0,0.126,5307031552.0,383594496.0,17810579456.0,6002008064.0
1.0,14.0,60.0,25.0,0.0,0.0,3.0,0.0,97.0,0.0,0.0,0.0,0.0,6.931,93.069,0.0,0.0,0.0,1.0,1.0,98.0,0.0,0.0,0.0,2.020,5.051,92.929,0.0,0.0,0.0,0.0,12.0,87.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8.0,92.0,0.0,0.0,0.0,0.878,5.772,90.088,3.262,0.0,0.0,5135642624.0,267804672.0,17648128000.0,6451638272.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3.030,0.0,96.970,0.0,0.0,35.354,0.0,64.646,0.0,0.0,0.0,4.0,1.0,95.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,5.031,12.830,70.063,12.075,0.0,0.0,5115158528.0,267804672.0,17500819456.0,6619430912.0
0.980,1.961,29.412,67.647,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,69.0,31.0,0.0,0.0,2.970,0.0,97.030,0.0,0.0,0.0,2.020,3.030,80.808,14.141,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,30.303,69.697,0.0,0.0,0.0,0.626,4.255,80.976,14.143,0.0,0.0,5070807040.0,267804672.0,17418825728.0,6745776128.0
0.0,2.083,0.0,97.917,0.0,0.0,37.0,1.0,62.0,0.0,0.0,0.0,0.0,0.990,98.020,0.990,0.0,0.0,2.020,0.0,95.960,2.020,0.0,0.0,0.980,0.980,43.137,54.902,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,5.013,0.752,74.937,19.298,0.0,0.0,5075107840.0,267808768.0,17418825728.0,6741471232.0
0.0,4.0,81.0,15.0,0.0,0.0,13.0,1.0,86.0,0.0,0.0,0.0,0.0,0.0,101.0,-1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.010,1.010,20.202,77.778,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.873,0.749,85.893,11.361,0.0,0.125,5074739200.0,267808768.0,17418825728.0,6741839872.0
1.0,0.0,98.0,0.0,0.0,1.0,1.010,10.101,34.343,54.545,0.0,0.0,0.0,62.500,34.375,3.125,0.0,0.0,0.0,0.990,99.010,0.0,0.0,0.0,38.0,2.0,28.0,32.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.990,99.010,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,4.906,9.308,74.340,11.321,0.0,0.126,5146501120.0,267808768.0,17405743104.0,6683160576.0
0.0,0.990,99.010,0.0,0.0,0.0,0.0,5.0,17.0,78.0,0.0,0.0,4.082,32.653,61.224,2.041,0.0,0.0,2.020,0.0,88.889,9.091,0.0,0.0,1.961,0.980,85.294,11.765,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,51.0,49.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.126,11.139,75.219,12.516,0.0,0.0,5074575360.0,267808768.0,17242755072.0,6918074368.0
1.010,0.0,98.990,0.0,0.0,0.0,1.0,1.0,98.0,0.0,0.0,0.0,19.0,9.0,62.0,10.0,0.0,0.0,17.0,0.0,83.0,0.0,0.0,0.0,21.0,1.0,41.0,36.0,0.0,1.0,5.0,3.0,87.0,5.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.961,1.961,95.098,0.980,0.0,0.0,8.260,1.877,83.354,6.383,0.0,0.125,5073289216.0,268771328.0,17191616512.0,6969536512.0
1.020,1.020,97.959,0.0,0.0,0.0,1.010,6.061,92.929,0.0,0.0,0.0,1.010,1.010,96.970,1.010,0.0,0.0,12.0,12.0,73.0,3.0,0.0,0.0,2.041,5.102,90.816,2.041,0.0,0.0,8.911,11.881,78.218,0.990,0.0,0.0,1.010,1.010,97.980,0.0,0.0,0.0,27.273,10.101,61.616,1.010,0.0,0.0,6.810,6.053,86.003,1.135,0.0,0.0,5082017792.0,274657280.0,17255403520.0,6891134976.0
