"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","mpdci",,,,"User:","root"
"Cmdline:","dstat -c -C 0,1,2,3,4,5,6,7,total -m --output one_commit_j1.csv 1",,,,"Date:","17 May 2016 12:03:03 UTC"

"cpu0 usage",,,,,,"cpu1 usage",,,,,,"cpu2 usage",,,,,,"cpu3 usage",,,,,,"cpu4 usage",,,,,,"cpu5 usage",,,,,,"cpu6 usage",,,,,,"cpu7 usage",,,,,,"total cpu usage",,,,,,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","used","buff","cach","free"
3.621,0.475,95.596,0.288,0.000,0.021,3.370,0.440,95.954,0.228,0.000,0.008,3.293,0.408,96.101,0.191,0.000,0.007,3.228,0.389,96.175,0.205,0.000,0.003,3.210,0.433,96.091,0.263,0.000,0.004,3.158,0.385,96.251,0.203,0.0,0.003,3.136,0.368,96.307,0.189,0.0,0.001,3.166,0.379,96.264,0.187,0.000,0.004,3.273,0.410,96.092,0.219,0.000,0.006,3492425728.0,274505728.0,20690935808.0,5045346304.0
8.081,4.040,87.879,0.0,0.0,0.0,1.020,5.102,93.878,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,34.653,5.941,59.406,0.0,0.0,0.0,5.051,1.010,93.939,0.0,0.0,0.0,1.980,2.970,95.050,0.0,0.0,0.0,31.0,7.0,62.0,0.0,0.0,0.0,2.020,2.020,95.960,0.0,0.0,0.0,10.692,3.270,86.038,0.0,0.0,0.0,3500699648.0,274505728.0,20737785856.0,4990222336.0
5.941,1.980,91.089,0.0,0.0,0.990,4.950,3.960,91.089,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,1.010,98.990,0.0,0.0,0.0,82.0,13.0,5.0,0.0,0.0,0.0,0.0,1.010,98.990,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.020,1.010,96.970,0.0,0.0,0.0,11.890,2.879,85.106,0.0,0.0,0.125,3502313472.0,274505728.0,20800139264.0,4926255104.0
15.464,6.186,78.351,0.0,0.0,0.0,6.186,3.093,90.722,0.0,0.0,0.0,0.0,1.010,93.939,5.051,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,3.0,87.0,9.0,0.0,0.0,0.0,1.020,98.980,0.0,0.0,0.0,31.0,4.0,38.0,27.0,0.0,0.0,9.0,3.0,88.0,0.0,0.0,0.0,7.975,2.658,84.177,5.190,0.0,0.0,3502579712.0,274554880.0,20850364416.0,4875714560.0
2.0,5.0,92.0,0.0,0.0,1.0,29.412,15.686,50.980,3.922,0.0,0.0,5.051,15.152,79.798,0.0,0.0,0.0,0.980,3.922,95.098,0.0,0.0,0.0,6.061,10.101,83.838,0.0,0.0,0.0,0.990,0.990,98.020,0.0,0.0,0.0,9.278,3.093,86.598,1.031,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6.633,6.633,85.857,0.751,0.0,0.125,3527274496.0,293715968.0,21008744448.0,4673478656.0
39.394,19.192,31.313,10.101,0.0,0.0,0.0,5.941,94.059,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.061,5.102,91.837,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,12.500,8.333,76.042,3.125,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6.827,4.930,86.599,1.643,0.0,0.0,3566080000.0,319971328.0,21008744448.0,4608417792.0
29.293,16.162,47.475,7.071,0.0,0.0,18.367,6.122,73.469,2.041,0.0,0.0,33.663,0.990,64.356,0.0,0.0,0.990,0.980,3.922,95.098,0.0,0.0,0.0,0.0,3.030,96.970,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,12.871,6.931,79.208,0.990,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,12.030,4.386,82.331,1.253,0.0,0.0,3607216128.0,332619776.0,21008744448.0,4554633216.0
42.424,20.202,30.303,7.071,0.0,0.0,0.0,0.0,99.010,0.0,0.0,0.990,6.0,0.0,94.0,0.0,0.0,0.0,0.0,2.0,98.0,0.0,0.0,0.0,0.0,3.125,96.875,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,19.802,9.901,68.317,1.980,0.0,0.0,8.543,4.397,85.804,1.131,0.0,0.126,3650781184.0,350408704.0,21008748544.0,4493275136.0
55.446,29.703,6.931,7.921,0.0,0.0,10.101,0.0,88.889,0.0,0.0,1.010,9.0,0.0,91.0,0.0,0.0,0.0,19.192,6.061,74.747,0.0,0.0,0.0,1.010,1.010,97.980,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,11.779,4.762,82.456,0.877,0.0,0.125,3700633600.0,371372032.0,21008748544.0,4422459392.0
1.020,2.041,71.429,25.510,0.0,0.0,0.0,2.970,1.980,95.050,0.0,0.0,1.010,2.020,96.970,0.0,0.0,0.0,0.0,3.0,97.0,0.0,0.0,0.0,0.0,3.0,87.0,10.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,5.0,0.0,95.0,0.0,0.0,0.0,2.020,0.0,0.0,97.980,0.0,0.0,1.125,1.750,68.500,28.625,0.0,0.0,3704844288.0,371712000.0,21075496960.0,4351160320.0
37.0,1.0,61.0,1.0,0.0,0.0,0.0,1.010,86.869,12.121,0.0,0.0,24.0,8.0,55.0,13.0,0.0,0.0,2.0,1.0,97.0,0.0,0.0,0.0,25.253,15.152,47.475,12.121,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,6.0,72.0,22.0,0.0,0.0,11.167,4.015,77.415,7.403,0.0,0.0,3743838208.0,384815104.0,21085851648.0,4288708608.0
64.356,25.743,5.941,3.960,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,98.0,0.0,0.0,0.0,1.0,1.0,98.0,0.0,0.0,0.0,2.020,6.061,91.919,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,8.271,4.386,86.717,0.627,0.0,0.0,3790143488.0,396484608.0,21085855744.0,4230729728.0
20.0,23.0,53.0,4.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.990,99.010,0.0,0.0,0.0,35.714,0.0,64.286,0.0,0.0,0.0,35.354,20.202,40.404,4.040,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.020,0.0,97.980,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,11.625,5.625,81.625,1.0,0.0,0.125,3841478656.0,418525184.0,21085859840.0,4157349888.0
